row_index,example_index,worker_id,aspect,original,simplification,human_rating,raw_output,parsed_output,model
2098,145,25,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",21.0,"61
The",61,Qwen3-4B
2099,145,25,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",4.0,"61
The",61,Qwen3-4B
2100,145,9,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",29.0,"61
The",61,Qwen3-4B
2101,145,9,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"61
The",61,Qwen3-4B
2102,145,13,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",100.0,"61
The",61,Qwen3-4B
2103,145,27,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"61
The",61,Qwen3-4B
2104,145,15,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",32.0,"61
The",61,Qwen3-4B
2105,145,0,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",64.0,"61
The",61,Qwen3-4B
2106,145,16,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",14.0,"61
The",61,Qwen3-4B
2107,145,14,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"61
The",61,Qwen3-4B
2108,145,16,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",2.0,"61
The",61,Qwen3-4B
2109,145,0,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",83.0,"61
The",61,Qwen3-4B
2110,145,14,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"61
The",61,Qwen3-4B
2111,145,13,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",20.0,"61
The",61,Qwen3-4B
2112,145,13,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",5.0,"61
The",61,Qwen3-4B
2113,145,14,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"61
The",61,Qwen3-4B
2114,145,0,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",100.0,"61
The",61,Qwen3-4B
2115,146,19,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,86.0,"96

The",96,Qwen3-4B
2116,146,5,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,79.0,"96

The",96,Qwen3-4B
2117,146,6,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,86.0,"96

The",96,Qwen3-4B
2118,146,12,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,92.0,"96

The",96,Qwen3-4B
2119,146,12,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2120,146,5,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,98.0,"96

The",96,Qwen3-4B
2121,146,6,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,93.0,"96

The",96,Qwen3-4B
2122,146,6,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2123,146,5,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,92.0,"96

The",96,Qwen3-4B
2124,146,8,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2125,146,12,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,75.0,"96

The",96,Qwen3-4B
2126,146,28,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,44.0,"96

The",96,Qwen3-4B
2127,146,3,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2128,146,3,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2129,146,2,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,90.0,"96

The",96,Qwen3-4B
2130,146,13,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2131,146,13,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,85.0,"96

The",96,Qwen3-4B
2132,146,22,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,91.0,"96

The",96,Qwen3-4B
2133,146,22,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,72.0,"96

The",96,Qwen3-4B
2134,146,13,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2135,146,25,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,58.0,"96

The",96,Qwen3-4B
2136,146,22,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,92.0,"96

The",96,Qwen3-4B
2137,146,3,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2138,146,25,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,48.0,"96

The",96,Qwen3-4B
2139,146,2,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,76.0,"96

The",96,Qwen3-4B
2140,146,25,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,92.0,"96

The",96,Qwen3-4B
2141,146,2,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,66.0,"96

The",96,Qwen3-4B
2142,146,19,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,90.0,"96

The",96,Qwen3-4B
2143,146,8,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,39.0,"96

The",96,Qwen3-4B
2144,146,8,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,65.0,"96

The",96,Qwen3-4B
2145,146,20,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2146,146,20,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,34.0,"96

The",96,Qwen3-4B
2147,146,20,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2148,146,15,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2149,146,27,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2150,146,14,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,97.0,"96

The",96,Qwen3-4B
2151,146,15,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,80.0,"96

The",96,Qwen3-4B
2152,146,15,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,84.0,"96

The",96,Qwen3-4B
2153,146,28,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
2154,146,27,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,73.0,"96

The",96,Qwen3-4B
2155,146,28,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,74.0,"96

The",96,Qwen3-4B
2156,146,19,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"96

The",96,Qwen3-4B
